realname77B,真实姓名77B,String,50
appointmenttime77C,任职时间77C,TimeStamp,6
gender77D,性别77D,Boolean,1
fractionalline77E,身高77E,Double,126
length77F,长度77F,Long,20
studentID77G,学号77G,UUID,32
happybirthday77H,生日77H,Date,7
remarksInformation77I,备注77I,Clob,1024
mepicture77G,图片77G,LocalFile,1024
age78A,年龄78A,Integer,9
realname78B,真实姓名78B,String,50
appointmenttime78C,任职时间78C,TimeStamp,6
gender78D,性别78D,Boolean,1
fractionalline78E,身高78E,Double,126
length78F,长度78F,Long,20
studentID78G,学号78G,UUID,32
happybirthday78H,生日78H,Date,7
remarksInformation78I,备注78I,Clob,1024
mepicture78G,图片78G,LocalFile,1024
age79A,年龄79A,Integer,9
realname79B,真实姓名79B,String,50
appointmenttime79C,任职时间79C,TimeStamp,6
gender79D,性别79D,Boolean,1
fractionalline79E,身高79E,Double,126
length79F,长度79F,Long,20
studentID79G,学号79G,UUID,32
happybirthday79H,生日79H,Date,7
remarksInformation79I,备注79I,Clob,1024
mepicture79G,图片79G,LocalFile,1024
age80A,年龄80A,Integer,9
realname80B,真实姓名80B,String,50
appointmenttime80C,任职时间80C,TimeStamp,6
gender80D,性别80D,Boolean,1
fractionalline80E,身高80E,Double,126
length80F,长度80F,Long,20
studentID80G,学号80G,UUID,32
happybirthday80H,生日80H,Date,7
remarksInformation80I,备注80I,Clob,1024
mepicture80G,图片80G,LocalFile,1024
age81A,年龄81A,Integer,9
realname81B,真实姓名81B,String,50
appointmenttime81C,任职时间81C,TimeStamp,6
gender81D,性别81D,Boolean,1
fractionalline81E,身高81E,Double,126
length81F,长度81F,Long,20
studentID81G,学号81G,UUID,32
happybirthday81H,生日81H,Date,7
remarksInformation81I,备注81I,Clob,1024
mepicture81G,图片81G,LocalFile,1024
age82A,年龄82A,Integer,9
realname82B,真实姓名82B,String,50
appointmenttime82C,任职时间82C,TimeStamp,6
gender82D,性别82D,Boolean,1
fractionalline82E,身高82E,Double,126
length82F,长度82F,Long,20
studentID82G,学号82G,UUID,32
happybirthday82H,生日82H,Date,7
remarksInformation82I,备注82I,Clob,1024
mepicture82G,图片82G,LocalFile,1024
age83A,年龄83A,Integer,9
realname83B,真实姓名83B,String,50
appointmenttime83C,任职时间83C,TimeStamp,6
gender83D,性别83D,Boolean,1
fractionalline83E,身高83E,Double,126
length83F,长度83F,Long,20
studentID83G,学号83G,UUID,32
happybirthday83H,生日83H,Date,7
remarksInformation83I,备注83I,Clob,1024
mepicture83G,图片83G,LocalFile,1024
age84A,年龄84A,Integer,9
realname84B,真实姓名84B,String,50
appointmenttime84C,任职时间84C,TimeStamp,6
gender84D,性别84D,Boolean,1
fractionalline84E,身高84E,Double,126
length84F,长度84F,Long,20
studentID84G,学号84G,UUID,32
happybirthday84H,生日84H,Date,7
remarksInformation84I,备注84I,Clob,1024
mepicture84G,图片84G,LocalFile,1024
age85A,年龄85A,Integer,9
realname85B,真实姓名85B,String,50
appointmenttime85C,任职时间85C,TimeStamp,6
gender85D,性别85D,Boolean,1
fractionalline85E,身高85E,Double,126
length85F,长度85F,Long,20
studentID85G,学号85G,UUID,32
happybirthday85H,生日85H,Date,7
remarksInformation85I,备注85I,Clob,1024
mepicture85G,图片85G,LocalFile,1024
age86A,年龄86A,Integer,9
realname86B,真实姓名86B,String,50
appointmenttime86C,任职时间86C,TimeStamp,6
gender86D,性别86D,Boolean,1
fractionalline86E,身高86E,Double,126
length86F,长度86F,Long,20
studentID86G,学号86G,UUID,32
happybirthday86H,生日86H,Date,7
remarksInformation86I,备注86I,Clob,1024
mepicture86G,图片86G,LocalFile,1024
age87A,年龄87A,Integer,9
realname87B,真实姓名87B,String,50
appointmenttime87C,任职时间87C,TimeStamp,6
gender87D,性别87D,Boolean,1
fractionalline87E,身高87E,Double,126
length87F,长度87F,Long,20
studentID87G,学号87G,UUID,32
happybirthday87H,生日87H,Date,7
remarksInformation87I,备注87I,Clob,1024
mepicture87G,图片87G,LocalFile,1024
age88A,年龄88A,Integer,9
realname88B,真实姓名88B,String,50
appointmenttime88C,任职时间88C,TimeStamp,6
gender88D,性别88D,Boolean,1
fractionalline88E,身高88E,Double,126
length88F,长度88F,Long,20
studentID88G,学号88G,UUID,32
happybirthday88H,生日88H,Date,7
remarksInformation88I,备注88I,Clob,1024
mepicture88G,图片88G,LocalFile,1024
age89A,年龄89A,Integer,9
realname89B,真实姓名89B,String,50
appointmenttime89C,任职时间89C,TimeStamp,6
gender89D,性别89D,Boolean,1
fractionalline89E,身高89E,Double,126
length89F,长度89F,Long,20
studentID89G,学号89G,UUID,32
happybirthday89H,生日89H,Date,7
remarksInformation89I,备注89I,Clob,1024
mepicture89G,图片89G,LocalFile,1024
age90A,年龄90A,Integer,9
realname90B,真实姓名90B,String,50
appointmenttime90C,任职时间90C,TimeStamp,6
gender90D,性别90D,Boolean,1
fractionalline90E,身高90E,Double,126
length90F,长度90F,Long,20
studentID90G,学号90G,UUID,32
happybirthday90H,生日90H,Date,7
remarksInformation90I,备注90I,Clob,1024
mepicture90G,图片90G,LocalFile,1024
age91A,年龄91A,Integer,9
realname91B,真实姓名91B,String,50
appointmenttime91C,任职时间91C,TimeStamp,6
gender91D,性别91D,Boolean,1
fractionalline91E,身高91E,Double,126
length91F,长度91F,Long,20
studentID91G,学号91G,UUID,32
happybirthday91H,生日91H,Date,7
remarksInformation91I,备注91I,Clob,1024
mepicture91G,图片91G,LocalFile,1024
age92A,年龄92A,Integer,9
realname92B,真实姓名92B,String,50
appointmenttime92C,任职时间92C,TimeStamp,6
gender92D,性别92D,Boolean,1
fractionalline92E,身高92E,Double,126
length92F,长度92F,Long,20
studentID92G,学号92G,UUID,32
happybirthday92H,生日92H,Date,7
remarksInformation92I,备注92I,Clob,1024
mepicture92G,图片92G,LocalFile,1024
age93A,年龄93A,Integer,9
realname93B,真实姓名93B,String,50
appointmenttime93C,任职时间93C,TimeStamp,6
gender93D,性别93D,Boolean,1
fractionalline93E,身高93E,Double,126
length93F,长度93F,Long,20
studentID93G,学号93G,UUID,32
happybirthday93H,生日93H,Date,7
remarksInformation93I,备注93I,Clob,1024
mepicture93G,图片93G,LocalFile,1024
age94A,年龄94A,Integer,9
realname94B,真实姓名94B,String,50
appointmenttime94C,任职时间94C,TimeStamp,6
gender94D,性别94D,Boolean,1
fractionalline94E,身高94E,Double,126
length94F,长度94F,Long,20
studentID94G,学号94G,UUID,32
happybirthday94H,生日94H,Date,7
remarksInformation94I,备注94I,Clob,1024
mepicture94G,图片94G,LocalFile,1024
age95A,年龄95A,Integer,9
realname95B,真实姓名95B,String,50
appointmenttime95C,任职时间95C,TimeStamp,6
gender95D,性别95D,Boolean,1
fractionalline95E,身高95E,Double,126
length95F,长度95F,Long,20
studentID95G,学号95G,UUID,32
happybirthday95H,生日95H,Date,7
remarksInformation95I,备注95I,Clob,1024
mepicture95G,图片95G,LocalFile,1024
age96A,年龄96A,Integer,9
realname96B,真实姓名96B,String,50
appointmenttime96C,任职时间96C,TimeStamp,6
gender96D,性别96D,Boolean,1
fractionalline96E,身高96E,Double,126
length96F,长度96F,Long,20
studentID96G,学号96G,UUID,32
happybirthday96H,生日96H,Date,7
remarksInformation96I,备注96I,Clob,1024
mepicture96G,图片96G,LocalFile,1024
age97A,年龄97A,Integer,9
realname97B,真实姓名97B,String,50
appointmenttime97C,任职时间97C,TimeStamp,6
gender97D,性别97D,Boolean,1
fractionalline97E,身高97E,Double,126
length97F,长度97F,Long,20
studentID97G,学号97G,UUID,32
happybirthday97H,生日97H,Date,7
remarksInformation97I,备注97I,Clob,1024
mepicture97G,图片97G,LocalFile,1024
age98A,年龄98A,Integer,9
realname98B,真实姓名98B,String,50
appointmenttime98C,任职时间98C,TimeStamp,6
gender98D,性别98D,Boolean,1
fractionalline98E,身高98E,Double,126
length98F,长度98F,Long,20
studentID98G,学号98G,UUID,32
happybirthday98H,生日98H,Date,7
remarksInformation98I,备注98I,Clob,1024
mepicture98G,图片98G,LocalFile,1024
age99A,年龄99A,Integer,9
realname99B,真实姓名99B,String,50
appointmenttime99C,任职时间99C,TimeStamp,6
gender99D,性别99D,Boolean,1
fractionalline99E,身高99E,Double,126
length99F,长度99F,Long,20
studentID99G,学号99G,UUID,32
happybirthday99H,生日99H,Date,7
remarksInformation99I,备注99I,Clob,1024
mepicture99G,图片99G,LocalFile,1024
age100A,年龄100A,Integer,9
realname100B,真实姓名100B,String,50
appointmenttime100C,任职时间100C,TimeStamp,6
gender100D,性别100D,Boolean,1
fractionalline100E,身高100E,Double,126
length100F,长度100F,Long,20
studentID100G,学号100G,UUID,32
happybirthday100H,生日100H,Date,7
remarksInformation100I,备注100I,Clob,1024
mepicture100G,图片100G,LocalFile,1024
