gender86,性别86,Boolean,1
fractionalline86,身高86,Double,126
length86,长度86,Long,20
studentID86,学号86,UUID,32
happybirthday86,生日86,Date,7
remarksInformation86,备注86,Clob,1024
mepicture86,图片86,LocalFile,1024
age87,年龄87,Integer,9
realname87,真实姓名87,String,50
appointmenttime87,任职时间87,TimeStamp,6
gender87,性别87,Boolean,1
fractionalline87,身高87,Double,126
length87,长度87,Long,20
studentID87,学号87,UUID,32
happybirthday87,生日87,Date,7
remarksInformation87,备注87,Clob,1024
mepicture87,图片87,LocalFile,1024
age88,年龄88,Integer,9
realname88,真实姓名88,String,50
appointmenttime88,任职时间88,TimeStamp,6
gender88,性别88,Boolean,1
fractionalline88,身高88,Double,126
length88,长度88,Long,20
studentID88,学号88,UUID,32
happybirthday88,生日88,Date,7
remarksInformation88,备注88,Clob,1024
mepicture88,图片88,LocalFile,1024
age89,年龄89,Integer,9
realname89,真实姓名89,String,50
appointmenttime89,任职时间89,TimeStamp,6
gender89,性别89,Boolean,1
fractionalline89,身高89,Double,126
length89,长度89,Long,20
studentID89,学号89,UUID,32
happybirthday89,生日89,Date,7
remarksInformation89,备注89,Clob,1024
mepicture89,图片89,LocalFile,1024
age90,年龄90,Integer,9
realname90,真实姓名90,String,50
appointmenttime90,任职时间90,TimeStamp,6
gender90,性别90,Boolean,1
fractionalline90,身高90,Double,126
length90,长度90,Long,20
studentID90,学号90,UUID,32
happybirthday90,生日90,Date,7
remarksInformation90,备注90,Clob,1024
mepicture90,图片90,LocalFile,1024
age91,年龄91,Integer,9
realname91,真实姓名91,String,50
appointmenttime91,任职时间91,TimeStamp,6
gender91,性别91,Boolean,1
fractionalline91,身高91,Double,126
length91,长度91,Long,20
studentID91,学号91,UUID,32
happybirthday91,生日91,Date,7
remarksInformation91,备注91,Clob,1024
mepicture91,图片91,LocalFile,1024
age92,年龄92,Integer,9
realname92,真实姓名92,String,50
appointmenttime92,任职时间92,TimeStamp,6
gender92,性别92,Boolean,1
fractionalline92,身高92,Double,126
length92,长度92,Long,20
studentID92,学号92,UUID,32
happybirthday92,生日92,Date,7
remarksInformation92,备注92,Clob,1024
mepicture92,图片92,LocalFile,1024
age93,年龄93,Integer,9
realname93,真实姓名93,String,50
appointmenttime93,任职时间93,TimeStamp,6
gender93,性别93,Boolean,1
fractionalline93,身高93,Double,126
length93,长度93,Long,20
studentID93,学号93,UUID,32
happybirthday93,生日93,Date,7
remarksInformation93,备注93,Clob,1024
mepicture93,图片93,LocalFile,1024
age94,年龄94,Integer,9
realname94,真实姓名94,String,50
appointmenttime94,任职时间94,TimeStamp,6
gender94,性别94,Boolean,1
fractionalline94,身高94,Double,126
length94,长度94,Long,20
studentID94,学号94,UUID,32
happybirthday94,生日94,Date,7
remarksInformation94,备注94,Clob,1024
mepicture94,图片94,LocalFile,1024
age95,年龄95,Integer,9
realname95,真实姓名95,String,50
appointmenttime95,任职时间95,TimeStamp,6
gender95,性别95,Boolean,1
fractionalline95,身高95,Double,126
length95,长度95,Long,20
studentID95,学号95,UUID,32
happybirthday95,生日95,Date,7
remarksInformation95,备注95,Clob,1024
mepicture95,图片95,LocalFile,1024
age96,年龄96,Integer,9
realname96,真实姓名96,String,50
appointmenttime96,任职时间96,TimeStamp,6
gender96,性别96,Boolean,1
fractionalline96,身高96,Double,126
length96,长度96,Long,20
studentID96,学号96,UUID,32
happybirthday96,生日96,Date,7
remarksInformation96,备注96,Clob,1024
mepicture96,图片96,LocalFile,1024
age97,年龄97,Integer,9
realname97,真实姓名97,String,50
appointmenttime97,任职时间97,TimeStamp,6
gender97,性别97,Boolean,1
fractionalline97,身高97,Double,126
length97,长度97,Long,20
studentID97,学号97,UUID,32
happybirthday97,生日97,Date,7
remarksInformation97,备注97,Clob,1024
mepicture97,图片97,LocalFile,1024
age98,年龄98,Integer,9
realname98,真实姓名98,String,50
appointmenttime98,任职时间98,TimeStamp,6
gender98,性别98,Boolean,1
fractionalline98,身高98,Double,126
length98,长度98,Long,20
studentID98,学号98,UUID,32
happybirthday98,生日98,Date,7
remarksInformation98,备注98,Clob,1024
mepicture98,图片98,LocalFile,1024
age99,年龄99,Integer,9
realname99,真实姓名99,String,50
appointmenttime99,任职时间99,TimeStamp,6
gender99,性别99,Boolean,1
fractionalline99,身高99,Double,126
length99,长度99,Long,20
studentID99,学号99,UUID,32
happybirthday99,生日99,Date,7
remarksInformation99,备注99,Clob,1024
mepicture99,图片99,LocalFile,1024
age100,年龄100,Integer,9
realname100,真实姓名100,String,50
appointmenttime100,任职时间100,TimeStamp,6
gender100,性别100,Boolean,1
fractionalline100,身高100,Double,126
length100,长度100,Long,20
studentID100,学号100,UUID,32
happybirthday100,生日100,Date,7
remarksInformation100,备注100,Clob,1024
mepicture100,图片100,LocalFile,1024
